id,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time
3324470,172.31.66.38-172.31.0.2-65393-53-17,172.31.66.38,65393,172.31.0.2,53,17,20:04.2,43048,2,2,156,320,78,78,78,0,160,160,160,0,11057.42427,92.91953169,14349.33333,24074.67604,42148,325,42473,42473,0,42473,42473,900,900,0,900,900,0,0,0,0,0,0,16,16,46.45976584,46.45976584,78,160,119,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,119,78,160,0,0,0,0,0,0,0,39,0,80,0,0,1,8,0,0,0,0,0,0,0,0,-1,-1,0
3751729,172.31.67.37-23.36.68.252-53328-443-6,172.31.67.37,53328,23.36.68.252,443,6,26:36.1,39725,4,3,77,31,46,0,19.25,23.05609102,31,0,10.33333333,17.89785834,2718.691001,176.2114537,6620.833333,13085.88292,32779,0,39725,13241.66667,22731.08183,39489,17,6686,3343,4727.715939,6686,0,2,1,0,0,1,0,80,60,100.6922593,75.51919446,0,46,15.42857143,19.88179354,395.2857143,2,0,1,3,7,0,0,0,0.75,15.42857143,19.25,10.33333333,0,0,0,0,0,0,0,11,0,4,254,980,1,20,0,0,0,0,0,0,0,0,-1,-1,171084107
507958,172.31.67.116-23.36.34.30-49431-80-6,172.31.67.116,49431,23.36.34.30,80,6,24:00.5,32003,2,1,0,0,0,0,0,0,0,0,0,0,0,93.74121176,16001.5,22609.73933,31989,14,32003,32003,0,32003,32003,0,0,0,0,0,0,0,0,0,0,0,40,20,62.49414117,31.24707059,0,0,0,0,0,2,0,0,0,3,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,256,980,0,20,0,0,0,0,0,0,0,0,-1,-1,32003
3001225,172.31.66.25-172.31.0.2-52080-53-17,172.31.66.25,52080,172.31.0.2,53,17,41:32.6,198049,2,2,60,60,30,30,30,0,30,30,30,0,605.9106585,20.19702195,66016.33333,87987.77373,165912,22,32115,32115,0,32115,32115,22,22,0,22,22,0,0,0,0,0,0,16,16,10.09851097,10.09851097,30,30,30,0,0,0,0,0,0,0,0,0,0,1,30,30,30,0,0,0,0,0,0,0,15,0,15,0,0,1,8,0,0,0,0,0,0,0,0,-1,-1,0
5089159,172.31.66.79-172.31.0.2-54421-53-17,172.31.66.79,54421,172.31.0.2,53,17,16:17.0,309,1,1,38,134,38,38,38,0,134,134,134,0,556634.3042,6472.491909,309,0,309,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3236.245955,3236.245955,38,134,86,67.88225099,4608,0,0,0,0,0,0,0,0,1,86,38,134,0,0,0,0,0,0,0,19,0,67,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
1438423,172.31.64.124-13.89.185.175-49682-443-6,172.31.64.124,49682,13.89.185.175,443,6,52:30.6,60091312,4,2,147,252,74,0,36.75,42.43720852,126,126,126,0,6.639894965,0.099848045,12018262.4,26787052.41,59936396,30040,60091312,20030437.33,34559573.97,59936396,77445,60013971,60013971,0,60013971,60013971,2,2,0,0,0,0,80,40,0.066565363,0.033282682,0,126,66.5,56.61006978,3204.7,0,0,0,4,6,0,0,0,0.5,66.5,36.75,126,0,0,0,0,0,0,0,24,0,42,257,7157,1,20,77471,0,77471,77471,59936396,0,59936396,59936396,-1,-1,19812975849
262871,77.243.191.18-172.31.66.63-55243-3389-6,77.243.191.18,55243,172.31.66.63,3389,6,58:04.6,7984227,10,12,1467,2872,661,0,146.7,197.4133002,1173,0,239.3333333,443.3872376,543.4464727,2.75543268,380201.2857,798399.2228,3372611,4,7984227,887136.3333,1155699.076,3589412,4,7789228,708111.6364,1012879.486,3372611,2276,7,8,0,0,1,0,212,276,1.2524694,1.50296328,0,1173,197.2272727,349.1532522,121907.9935,0,2,1,15,21,0,1,1,1.2,197.2272727,146.7,239.3333333,0,0,0,0,0,0,0,66,0,130,8192,62872,7,20,0,0,0,0,0,0,0,0,-1,-1,7984227
5693147,18.221.219.4-172.31.69.25-45516-21-6,18.221.219.4,45516,172.31.69.25,21,6,17:22.6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,20,500000,500000,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26883,0,0,40,0,0,0,0,0,0,0,0,-1,-1,2
3535689,178.123.142.210-172.31.66.98-50474-445-6,178.123.142.210,50474,172.31.66.98,445,6,07:24.2,444623,5,4,373,172,140,0,74.6,70.28371077,133,0,43,62.75348596,1225.757552,20.24186783,55577.875,76581.13099,148367,46,444556,111139,73973.95904,148421,179,444569,148189.6667,471.3919106,148592,147671,3,2,0,0,0,1,112,92,11.24548213,8.996385702,0,140,60.55555556,64.99252094,4224.027778,0,2,1,5,8,0,0,0,0.8,60.55555556,74.6,43,0,0,0,0,0,0,0,41,0,19,8192,0,3,20,0,0,0,0,0,0,0,0,-1,-1,444623
5379523,172.31.66.118-172.31.0.2-58304-53-17,172.31.66.118,58304,172.31.0.2,53,17,23:55.5,934,1,1,38,178,38,38,38,0,178,178,178,0,231263.3833,2141.327623,934,0,934,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1070.663812,1070.663812,38,178,108,98.99494937,9800,0,0,0,0,0,0,0,0,1,108,38,178,0,0,0,0,0,0,0,19,0,89,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
2296261,172.31.66.124-172.31.0.2-65355-53-17,172.31.66.124,65355,172.31.0.2,53,17,04:06.8,46871,2,2,78,78,39,39,39,0,39,39,39,0,3328.284014,85.34061573,15623.66667,14190.6143,27797,38,19036,19036,0,19036,19036,38,38,0,38,38,0,0,0,0,0,0,16,16,42.67030787,42.67030787,39,39,39,0,0,0,0,0,0,0,0,0,0,1,39,39,39,0,0,0,0,0,0,0,19,0,19,0,0,1,8,0,0,0,0,0,0,0,0,-1,-1,0
24340,172.31.64.111-172.31.0.2-55432-53-17,172.31.64.111,55432,172.31.0.2,53,17,54:53.2,937,1,1,38,125,38,38,38,0,125,125,125,0,173959.445,2134.471718,937,0,937,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1067.235859,1067.235859,38,125,81.5,61.51828996,3784.5,0,0,0,0,0,0,0,0,1,81.5,38,125,0,0,0,0,0,0,0,19,0,62,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
4049003,172.31.64.71-52.84.27.132-51141-443-6,172.31.64.71,51141,52.84.27.132,443,6,51:25.8,19377,4,2,77,0,46,0,19.25,23.05609102,0,0,0,0,3973.783351,309.645456,3875.4,8471.85259,19029,1,19377,6459,10927.38638,19076,23,1,1,0,1,1,2,0,0,0,0,0,80,40,206.430304,103.215152,0,46,12.83333333,20.43934115,417.7666667,2,0,0,2,6,0,0,0,0.5,12.83333333,19.25,0,0,0,0,0,0,0,0,12,0,0,256,127,1,20,0,0,0,0,0,0,0,0,-1,-1,170998609
6154013,18.219.193.20-172.31.69.25-35640-80-6,18.219.193.20,35640,172.31.69.25,80,6,49:35.4,111620,5,5,375,935,375,0,75,167.7050983,935,0,187,418.1447118,11736.24798,89.58967927,12402.22222,13615.09473,33758,5,111614,27903.5,14571.04029,46833,11940,111615,27903.75,18854.24641,41479,35,1,1,0,0,0,0,168,168,44.79483963,44.79483963,0,935,131,306.0936676,93693.33333,2,2,0,2,9,0,0,0,1,131,75,187,0,0,0,0,0,0,0,37,0,93,26883,219,1,32,0,0,0,0,0,0,0,0,-1,-1,111620
4107137,172.31.64.40-172.31.0.2-56548-53-17,172.31.64.40,56548,172.31.0.2,53,17,00:32.0,19434,1,1,49,110,49,49,49,0,110,110,110,0,8181.537512,102.9124215,19434,0,19434,19434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,51.45621076,51.45621076,49,110,79.5,43.13351365,1860.5,0,0,0,0,0,0,0,0,1,79.5,49,110,0,0,0,0,0,0,0,24,0,55,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
7201349,18.219.193.20-172.31.69.25-55792-80-6,18.219.193.20,55792,172.31.69.25,80,6,56:56.6,115464,5,5,354,935,354,0,70.8,158.3136128,935,0,187,418.1447118,11163.65274,86.60708099,12829.33333,16725.66964,41088,5,115459,28864.75,16605.95745,46441,12631,115456,28864,24881.97349,56389,37,1,1,0,0,0,0,168,168,43.3035405,43.3035405,0,935,128.9,304.3004546,92598.76667,2,2,0,2,9,0,0,0,1,128.9,70.8,187,0,0,0,0,0,0,0,35,0,93,26883,219,1,32,0,0,0,0,0,0,0,0,-1,-1,115464
6373175,18.219.9.1-172.31.69.28-55571-80-6,18.219.9.1,55571,172.31.69.28,80,6,32:14.3,54248,5,5,316,935,316,0,63.2,141.3194962,935,0,187,418.1447118,23060.758,184.3385931,6027.555556,16895.54572,51056,3,54245,13561.25,25003.64574,51056,337,54240,13560,25234.82716,51389,20,1,1,0,0,0,0,112,112,92.16929656,92.16929656,0,935,125.1,301.4006009,90842.32222,2,2,0,2,9,0,1,1,1,125.1,63.2,187,0,0,0,0,0,0,0,31,0,93,65535,219,1,20,0,0,0,0,0,0,0,0,-1,-1,54248
6934172,18.216.200.189-172.31.69.28-60209-80-6,18.216.200.189,60209,172.31.69.28,80,6,52:25.2,3698,5,5,299,935,299,0,59.8,133.7168651,935,0,187,418.1447118,333693.8886,2704.164413,410.8888889,501.552451,1390,2,3696,924,437.0629245,1390,334,3692,923,748.306978,1707,19,1,1,0,0,0,0,112,112,1352.082207,1352.082207,0,935,123.4,300.2499699,90150.04444,2,2,0,2,9,0,1,1,1,123.4,59.8,187,0,0,0,0,0,0,0,29,0,93,65535,219,1,20,0,0,0,0,0,0,0,0,-1,-1,3698
3509903,172.31.67.99-52.4.13.99-50272-443-6,172.31.67.99,50272,52.4.13.99,443,6,20:39.1,60892504,14,13,992,504,703,0,70.85714286,192.2237707,328,0,38.76923077,95.7558996,24.56788441,0.443404331,2342019.385,4309997.544,10167425,30,60892504,4684038.769,5189511.129,10187337,151,60862985,5071915.417,5244244.163,10180563,73,3,3,0,0,0,0,292,344,0.229913357,0.213490974,0,703,55.40740741,151.5713235,22973.8661,2,2,0,6,26,0,1,1,0.928571429,55.40740741,70.85714286,38.76923077,0,0,0,0,0,0,0,36,0,18,8192,115,9,20,48568,85841.82605,223667,11471,10057321.67,88621.29939,10167425,9912580,-1,-1,60892504
50404,172.31.64.118-172.31.0.2-56178-53-17,172.31.64.118,56178,172.31.0.2,53,17,04:49.0,412,1,1,74,202,74,74,74,0,202,202,202,0,669902.9126,4854.368932,412,0,412,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2427.184466,2427.184466,74,202,138,90.50966799,8192,0,0,0,0,0,0,0,0,1,138,74,202,0,0,0,0,0,0,0,37,0,101,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
275856,172.31.66.54-52.45.112.188-53011-443-6,172.31.66.54,53011,52.45.112.188,443,6,50:23.4,60720439,15,15,796,3779,459,0,53.06666667,127.1520275,1460,0,251.9333333,508.4066801,75.34530506,0.494067574,2093808.241,4106197.775,10001418,1,60720439,4337174.214,5091775.42,10012817,337,60709016,4336358.286,5102628.454,10012808,1,3,4,0,0,0,0,312,384,0.247033787,0.247033787,0,1460,152.5,377.9089244,142815.1552,2,2,0,7,29,0,0,0,1,152.5,53.06666667,251.9333333,0,0,0,0,0,0,0,26,0,125,8192,114,9,20,30523,46856.29758,126168,11359,9990914.667,23339.19998,10001418,9943308,-1,-1,60720439
3079602,172.31.66.35-172.31.0.2-51863-53-17,172.31.66.35,51863,172.31.0.2,53,17,32:02.8,14031,1,1,30,124,30,30,30,0,124,124,124,0,10975.69667,142.5415152,14031,0,14031,14031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,71.27075761,71.27075761,30,124,77,66.46803743,4418,0,0,0,0,0,0,0,0,1,77,30,124,0,0,0,0,0,0,0,15,0,62,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
2180425,213.202.230.223-172.31.69.12-35245-3389-6,213.202.230.223,35245,172.31.69.12,3389,6,40:03.5,90233658,13,10,1406,2276,696,0,108.1538462,198.5165174,1884,0,227.6,588.7880585,40.80517272,0.2548938,4101529.909,18369465.99,86337996,30,3895632,324636,334363.5912,1179465,45359,90233603,10025955.89,28618710.07,86337996,129352,7,5,0,0,0,1,272,212,0.144070409,0.110823391,0,1884,160.0869565,408.6335225,166981.3557,1,2,1,12,22,0,1,2,0.769230769,160.0869565,108.1538462,227.6,0,0,0,0,0,0,0,61,0,98,8192,0,7,20,3895662,0,3895662,3895662,86337996,0,86337996,86337996,-1,-1,90233658
1469890,172.31.65.118-172.31.0.2-49796-53-17,172.31.65.118,49796,172.31.0.2,53,17,42:24.4,18388,1,1,29,85,29,29,29,0,85,85,85,0,6199.695454,108.7665869,18388,0,18388,18388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,54.38329345,54.38329345,29,85,57,39.59797975,1568,0,0,0,0,0,0,0,0,1,57,29,85,0,0,0,0,0,0,0,14,0,42,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
1747398,172.31.64.83-172.31.0.2-58319-53-17,172.31.64.83,58319,172.31.0.2,53,17,51:27.6,25740,2,2,98,130,49,49,49,0,65,65,65,0,8857.808858,155.4001554,8580,14069.56417,24826,400,25226,25226,0,25226,25226,25340,25340,0,25340,25340,0,0,0,0,0,0,16,16,77.7000777,77.7000777,49,65,57,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,57,49,65,0,0,0,0,0,0,0,24,0,32,0,0,1,8,0,0,0,0,0,0,0,0,-1,-1,0
80227,172.31.64.122-172.31.0.2-59355-53-17,172.31.64.122,59355,172.31.0.2,53,17,30:18.6,1387,1,1,50,132,50,50,50,0,132,132,132,0,131218.4571,1441.961067,1387,0,1387,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,720.9805335,720.9805335,50,132,91,57.98275606,3362,0,0,0,0,0,0,0,0,1,91,50,132,0,0,0,0,0,0,0,25,0,66,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
2793404,172.31.66.12-52.201.109.220-52610-443-6,172.31.66.12,52610,52.201.109.220,443,6,48:27.7,118763548,62,103,2248,128968,842,0,36.25806452,136.1150593,1460,0,1252.116505,492.1228187,1104.850791,1.389315179,724167.9756,6390502.3,58046329,0,118763548,1946943.41,10417502.37,58046329,14,118701661,1163741.775,8091893.451,58108357,0,9,11,0,0,0,0,1252,2072,0.522045704,0.867269476,0,1460,795.2484848,711.6117348,506391.261,0,2,0,20,164,0,1,1,1.661290323,795.2484848,36.25806452,1252.116505,0,0,0,64062,45,694397,0,13,0,781,8192,132,9,20,1304635.5,1756963.068,2546996,62275,58046213,164.0487732,58046329,58046097,-1,-1,118763548
1630551,172.31.64.4-172.217.5.230-53066-443-6,172.31.64.4,53066,172.217.5.230,443,6,58:00.9,116496741,14,13,895,3600,296,0,63.92857143,94.32143429,1430,0,276.9230769,519.6472299,38.58477037,0.23176614,4480643.885,15662476.87,58425781,10,116496741,8961287.769,21647649.29,58532941,245,59338708,4944892.333,16864571.91,58495401,26,7,6,0,0,1,0,292,272,0.120175036,0.111591105,0,1430,166.4814815,375.2875175,140840.7208,0,2,1,13,26,0,1,1,0.928571429,166.4814815,63.92857143,276.9230769,0,0,0,0,0,0,0,33,0,133,8192,180,7,20,570587.5,475685.5809,906948,234227,57677783,1057828.916,58425781,56929785,-1,-1,116496741
5110299,172.31.65.80-173.194.203.147-50772-443-6,172.31.65.80,50772,173.194.203.147,443,6,02:29.2,63722,4,2,77,0,46,0,19.25,23.05609102,0,0,0,0,1208.373874,94.15900317,12744.4,28294.10589,63358,1,63722,21240.66667,36519.09928,63409,21,1,1,0,1,1,2,0,0,0,0,0,80,40,62.77266878,31.38633439,0,46,12.83333333,20.43934115,417.7666667,2,0,0,2,6,0,0,0,0.5,12.83333333,19.25,0,0,0,0,0,0,0,0,12,0,0,253,181,1,20,0,0,0,0,0,0,0,0,-1,-1,171184223
5483530,13.59.126.31-172.31.69.25-48770-21-6,13.59.126.31,48770,172.31.69.25,21,6,15:06.0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,200000,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,20,100000,100000,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26883,0,0,40,0,0,0,0,0,0,0,0,-1,-1,10
1360717,172.31.68.23-67.215.9.148-52031-443-6,172.31.68.23,52031,67.215.9.148,443,6,51:19.4,25160,1,1,0,0,0,0,0,0,0,0,0,0,0,79.49125596,25160,0,25160,25160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,20,39.74562798,39.74562798,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,32,0,0,0,0,0,0,0,0,-1,-1,25160
246988,5.101.40.43-172.31.66.62-56684-3389-6,5.101.40.43,56684,172.31.66.62,3389,6,02:50.8,2061758,8,7,1144,1581,677,0,143,227.9699228,1173,0,225.8571429,430.0986044,1321.687608,7.275344633,147268.4286,251730.581,953132,2,2061758,294536.8571,378428.8884,1123343,2,1944053,324008.8333,316263.14,953132,120018,5,5,0,0,1,0,172,152,3.880183804,3.395160829,0,1173,181.6666667,327.2538697,107095.0952,0,2,1,10,14,0,1,1,0.875,181.6666667,143,225.8571429,0,0,0,0,0,0,0,76,0,105,8192,62856,5,20,0,0,0,0,0,0,0,0,-1,-1,2061758
1575675,123.206.75.197-172.31.66.115-63079-3389-6,123.206.75.197,63079,172.31.66.115,3389,6,51:29.7,4077604,9,7,1148,1581,677,0,127.5555556,218.6910556,1173,0,225.8571429,430.0986044,669.2655785,3.923872941,271840.2667,395677.7047,1366256,98,4077604,509700.5,502790.0286,1366256,107,3856624,642770.6667,636744.4012,1815646,222939,5,5,0,0,1,0,192,152,2.207178529,1.716694412,0,1173,170.5625,319.4332416,102037.5958,0,2,1,10,15,0,0,0,0.777777778,170.5625,127.5555556,225.8571429,0,0,0,0,0,0,0,71,0,98,8192,62852,5,20,0,0,0,0,0,0,0,0,-1,-1,4077604
366053,212.92.115.147-172.31.66.82-32863-3389-6,212.92.115.147,32863,172.31.66.82,3389,6,52:17.2,2073364,8,7,1144,1581,677,0,143,227.9699228,1173,0,225.8571429,430.0986044,1314.289242,7.234619681,148097.4286,246873.817,953151,3,2073364,296194.8571,398964.2401,1188297,3,1892018,315336.3333,313006.9569,953151,172544,5,5,0,0,1,0,172,152,3.85846383,3.376155851,0,1173,181.6666667,327.2538697,107095.0952,0,2,1,10,14,0,1,1,0.875,181.6666667,143,225.8571429,0,0,0,0,0,0,0,76,0,105,8192,62856,5,20,0,0,0,0,0,0,0,0,-1,-1,2073364
6242577,52.14.136.135-172.31.69.28-58452-80-6,52.14.136.135,58452,172.31.69.28,80,6,26:24.1,16521,5,5,314,935,314,0,62.8,140.425069,935,0,187,418.1447118,75600.75056,605.2902367,1835.666667,4941.492082,14999,6,16515,4128.75,7249.095777,14999,271,16515,4128.75,7441.345504,15273,26,1,1,0,0,0,0,112,112,302.6451183,302.6451183,0,935,124.9,301.2604816,90757.87778,2,2,0,2,9,0,1,1,1,124.9,62.8,187,0,0,0,0,0,0,0,31,0,93,65535,219,1,20,0,0,0,0,0,0,0,0,-1,-1,16521
4941284,172.31.65.67-52.41.192.90-50063-443-6,172.31.65.67,50063,52.41.192.90,443,6,09:56.7,60873114,15,17,3582,6213,3220,0,238.8,827.2933665,1460,0,365.4705882,629.5652386,160.9084759,0.525683638,1963648.839,4005943.723,10009926,1,60873114,4348079.571,5137332.062,10077862,224,60805189,3800324.313,5020198.734,10077930,1,3,4,0,0,0,0,312,424,0.246414205,0.279269432,0,3220,306.09375,719.5720215,517783.8942,2,2,0,7,31,0,0,0,1.133333333,306.09375,238.8,365.4705882,0,0,0,0,0,0,0,111,0,194,8192,135,9,20,92901.66667,61185.00381,217795,67880,10007471.33,5904.012827,10009926,9995420,-1,-1,60873114
6381853,18.218.11.51-172.31.69.28-53674-80-6,18.218.11.51,53674,172.31.69.28,80,6,32:38.5,3627,5,5,284,935,284,0,56.8,127.0086611,935,0,187,418.1447118,336090.4329,2757.099531,403,465.0865511,1130,2,3625,906.25,415.7053243,1168,288,3624,906,652.2969671,1462,26,1,1,0,0,0,0,112,112,1378.549766,1378.549766,0,935,121.9,299.3112278,89587.21111,2,2,0,2,9,0,1,1,1,121.9,56.8,187,0,0,0,0,0,0,0,28,0,93,65535,219,1,20,0,0,0,0,0,0,0,0,-1,-1,3627
6723289,18.219.193.20-172.31.69.25-35846-80-6,18.219.193.20,35846,172.31.69.25,80,6,53:41.1,103438,5,5,369,935,369,0,73.8,165.0218167,935,0,187,418.1447118,12606.58559,96.67626984,11493.11111,16931.09724,51039,3,103429,25857.25,19639.60228,51039,9635,103435,25858.75,27891.55072,60680,53,1,1,0,0,0,0,168,168,48.33813492,48.33813492,0,935,130.4,305.5676684,93371.6,2,2,0,2,9,0,0,0,1,130.4,73.8,187,0,0,0,0,0,0,0,36,0,93,26883,219,1,32,0,0,0,0,0,0,0,0,-1,-1,103438
1778822,172.31.64.73-23.196.57.82-53450-443-6,172.31.64.73,53450,23.196.57.82,443,6,31:18.0,115898234,20,19,1139,1504,529,0,56.95,159.9073663,1321,0,79.15789474,302.7698545,22.80448898,0.336502108,3049953.526,4600452.059,10172669,10,115898218,6099906.211,4921564.642,10202975,16,115867985,6437110.278,4856857.047,10202992,26,4,3,0,0,1,0,412,524,0.172565183,0.163936924,0,1321,67.76923077,237.348008,56334.07692,2,2,1,7,38,0,1,1,0.95,67.76923077,56.95,79.15789474,0,0,0,0,0,0,0,29,0,38,8192,980,15,20,51116.45455,68907.71927,258881,30283,10075967.09,60008.79341,10172669,9937339,-1,-1,115898234
7339186,18.219.193.20-172.31.69.25-38722-80-6,18.219.193.20,38722,172.31.69.25,80,6,57:56.9,118114,5,5,327,935,327,0,65.4,146.2388457,935,0,187,418.1447118,10684.59285,84.66396871,13123.77778,26587.83922,77028,7,118107,29526.75,35515.58673,77452,2096,118105,29526.25,35916.56014,77028,18,1,1,0,0,0,0,168,168,42.33198435,42.33198435,0,935,126.2,302.1937568,91321.06667,2,2,0,2,9,0,0,0,1,126.2,65.4,187,0,0,0,0,0,0,0,32,0,93,26883,219,1,32,0,0,0,0,0,0,0,0,-1,-1,118114
4870123,212.92.116.6-172.31.66.5-53574-3389-6,212.92.116.6,53574,172.31.66.5,3389,6,28:32.3,2478549,9,9,1171,1600,661,0,130.1111111,210.7916296,1173,0,177.7777778,384.5298356,1117.992826,7.262313555,145797,239435.1907,953354,24,2478549,309818.625,383707.6219,1177893,149,2311595,288949.375,293640.341,953354,74102,6,6,0,0,1,0,192,204,3.631156778,3.631156778,0,1173,153.9444444,301.8175281,91093.82026,0,2,1,12,17,0,0,0,1,153.9444444,130.1111111,177.7777778,0,0,0,0,0,0,0,65,0,88,8192,62872,6,20,0,0,0,0,0,0,0,0,-1,-1,2478549
6041409,18.216.24.42-172.31.69.25-57713-80-6,18.216.24.42,57713,172.31.69.25,80,6,03:51.1,39556766,5,4,20,964,20,0,4,8.94427191,964,0,241,482,24.87564327,0.227521127,4944595.75,13584985.66,38554531,2,39556766,9889191.5,19116059.99,38554531,2,1001951,333983.6667,578173.5904,1001601,24,1,1,0,0,1,0,112,92,0.126400626,0.101120501,0,964,109.3333333,320.5682455,102764,1,2,1,2,8,0,1,1,0.8,109.3333333,4,241,0,0,0,0,0,0,0,2,0,107,8192,211,1,20,1002235,0,1002235,1002235,38554531,0,38554531,38554531,-1,-1,39556766
5263715,172.31.67.107-172.31.0.2-62988-53-17,172.31.67.107,62988,172.31.0.2,53,17,57:35.4,655,1,1,41,69,41,41,41,0,69,69,69,0,167938.9313,3053.435115,655,0,655,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1526.717557,1526.717557,41,69,55,19.79898987,392,0,0,0,0,0,0,0,0,1,55,41,69,0,0,0,0,0,0,0,20,0,34,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
4755568,218.153.168.50-172.31.65.61-53324-3389-6,218.153.168.50,53324,172.31.65.61,3389,6,55:16.4,2742554,9,7,1052,1429,581,0,116.8888889,188.8467927,1149,0,204.1428571,420.4990799,904.6312306,5.833978109,182836.9333,244384.7278,937530,3,2742554,342819.25,369739.8638,1219455,3,2525845,420974.1667,305686.6008,937530,215806,5,5,0,0,1,0,192,152,3.281612687,2.552365423,0,1149,155.0625,302.8970053,91746.59583,0,2,1,10,15,0,1,1,0.777777778,155.0625,116.8888889,204.1428571,0,0,0,0,0,0,0,65,0,89,8192,62948,5,20,0,0,0,0,0,0,0,0,-1,-1,2742554
3391561,172.31.66.114-34.195.148.37-51592-443-6,172.31.66.114,51592,34.195.148.37,443,6,52:51.2,62434848,17,17,990,7428,665,0,58.23529412,165.397827,1460,0,436.9411765,619.977668,134.8285496,0.544567675,1891965.091,3896342.254,10003597,0,62434848,3902178,4909112.867,10015391,210,62422618,3901413.625,4922005.694,10015536,0,3,5,0,0,0,0,352,344,0.272283837,0.272283837,0,1460,247.5882353,486.3816383,236567.098,2,2,0,8,33,0,0,0,1,247.5882353,58.23529412,436.9411765,0,0,0,6529,5,3558038,0,29,0,218,8192,31255,9,20,405559.6667,964367.7055,2374067,11794,9994509.667,21844.15948,10003597,9949921,-1,-1,62434848
6613857,18.218.115.60-172.31.69.28-55490-80-6,18.218.115.60,55490,172.31.69.28,80,6,01:35.4,233161,5,5,312,935,312,0,62.4,139.5306418,935,0,187,418.1447118,5348.235768,42.88881931,25906.77778,50198.15923,115249,3,233158,58289.5,64835.18464,115249,302,233155,58288.75,65160.10794,115508,26,1,1,0,0,0,0,112,112,21.44440966,21.44440966,0,935,124.7,301.1216255,90674.23333,2,2,0,2,9,0,1,1,1,124.7,62.4,187,0,0,0,0,0,0,0,31,0,93,65535,219,1,20,0,0,0,0,0,0,0,0,-1,-1,233161
